PEP_ID;BBCH;YEAR;DAY
739;0;1951;86
1918;0;1951;88
2968;0;1951;91
810;0;1951;93
2904;0;1951;94
3079;0;1951;95
3103;0;1951;95
4019;0;1951;97
594;0;1951;97
3370;0;1951;98
3870;0;1951;100
4405;0;1951;100
4472;0;1951;101
696;10;1951;101
404;0;1951;102
4596;0;1951;102
3956;0;1951;103
2935;0;1951;105
3005;0;1951;105
3079;10;1951;105
4351;0;1951;106
2904;10;1951;106
2800;0;1951;107
3091;0;1951;107
2968;10;1951;107
3096;0;1951;108
3733;0;1951;108
739;10;1951;108
644;0;1951;109
3139;0;1951;109
2860;0;1951;109
2902;0;1951;109
2959;0;1951;109
2933;0;1951;110
2973;0;1951;110
2989;0;1951;110
3000;0;1951;110
4406;0;1951;110
3141;0;1951;110
3146;0;1951;110
810;10;1951;110
2370;0;1951;111
2966;0;1951;111
3045;0;1951;111
3370;10;1951;111
3103;10;1951;112
2947;0;1951;113
2964;0;1951;113
732;0;1951;113
1180;0;1951;114
1931;0;1951;114
3086;0;1951;114
3148;0;1951;114
3210;0;1951;114
3219;0;1951;114
3686;0;1951;114
3484;10;1951;114
1918;10;1951;114
4472;10;1951;114
4443;0;1951;115
3097;0;1951;115
3107;0;1951;115
3898;0;1951;115
1067;0;1951;115
2049;0;1951;115
2352;0;1951;115
2965;0;1951;115
1896;0;1951;116
3087;0;1951;116
3704;0;1951;116
4357;0;1951;116
3093;0;1951;117
3160;0;1951;117
3026;0;1951;117
1942;0;1951;118
2418;0;1951;118
2962;0;1951;118
3054;0;1951;118
3291;0;1951;118
3793;0;1951;118
4368;0;1951;118
642;0;1951;118
1216;0;1951;118
3151;0;1951;119
4042;0;1951;119
1943;0;1951;119
2931;0;1951;119
2935;10;1951;119
3870;10;1951;119
3099;0;1951;120
3112;0;1951;120
3114;0;1951;120
3126;0;1951;120
3140;0;1951;120
3484;0;1951;120
1916;0;1951;120
2305;0;1951;120
2842;0;1951;120
2993;0;1951;120
3048;0;1951;120
3057;0;1951;120
1503;0;1951;120
2961;0;1951;121
3293;0;1951;121
4451;0;1951;121
3091;10;1951;121
3118;0;1951;122
3123;0;1951;122
3209;0;1951;122
3581;0;1951;122
4000;0;1951;122
4058;0;1951;122
4066;0;1951;122
1921;0;1951;122
2043;0;1951;122
2310;0;1951;122
2737;0;1951;122
2930;0;1951;122
3059;0;1951;122
254;0;1951;122
517;0;1951;122
853;0;1951;122
4363;0;1951;122
4407;0;1951;122
3000;10;1951;122
3148;10;1951;122
3100;0;1951;123
3179;0;1951;123
2312;0;1951;123
3031;0;1951;123
4439;0;1951;123
4405;10;1951;123
4682;31;1951;123
4436;0;1951;124
2141;0;1951;124
2927;0;1951;124
2957;0;1951;124
3061;0;1951;124
3064;0;1951;124
3067;0;1951;124
3150;0;1951;124
3155;0;1951;124
3195;0;1951;124
3424;0;1951;124
3992;0;1951;124
705;0;1951;124
1504;0;1951;124
732;10;1951;124
2370;10;1951;124
3072;0;1951;125
918;0;1951;125
4217;0;1951;125
3106;0;1951;125
3136;0;1951;125
3147;0;1951;125
3588;0;1951;125
594;10;1951;125
644;10;1951;125
2352;10;1951;125
2933;10;1951;125
3005;10;1951;125
3081;0;1951;126
3262;0;1951;126
4434;0;1951;126
4468;0;1951;126
1948;0;1951;127
2939;0;1951;127
2963;0;1951;127
3102;0;1951;127
3127;0;1951;127
3202;0;1951;127
3096;10;1951;127
2947;10;1951;127
2989;10;1951;127
1954;0;1951;128
2794;0;1951;128
4353;0;1951;128
4423;0;1951;128
1243;0;1951;128
3490;0;1951;128
3146;10;1951;128
3160;10;1951;128
3793;10;1951;128
1896;10;1951;128
2964;10;1951;128
2966;10;1951;128
3045;10;1951;128
3153;0;1951;129
4364;0;1951;129
2049;10;1951;129
2860;10;1951;129
1963;0;1951;130
2728;0;1951;130
2949;0;1951;130
3053;0;1951;130
3884;0;1951;130
119;0;1951;130
404;10;1951;130
642;10;1951;130
1942;10;1951;130
1943;10;1951;130
2312;10;1951;130
2418;10;1951;130
4407;10;1951;130
3086;10;1951;130
3093;10;1951;130
3097;10;1951;130
3139;10;1951;130
3151;10;1951;130
3704;10;1951;130
4406;10;1951;131
4257;0;1951;132
4362;0;1951;132
2380;0;1951;132
2392;0;1951;132
2984;0;1951;132
3066;0;1951;132
924;0;1951;132
3211;0;1951;132
3791;0;1951;132
3805;0;1951;132
3087;10;1951;132
3099;10;1951;132
3123;10;1951;132
3179;10;1951;132
3209;10;1951;132
3219;10;1951;132
2961;10;1951;132
1921;10;1951;133
1954;10;1951;133
3048;10;1951;133
3061;10;1951;133
3293;10;1951;133
4068;0;1951;134
3102;10;1951;134
3126;10;1951;134
3155;10;1951;134
3956;10;1951;134
4019;10;1951;134
2737;10;1951;134
2962;10;1951;134
3057;10;1951;134
254;10;1951;134
3853;0;1951;135
3886;0;1951;135
4062;0;1951;135
4347;0;1951;135
4425;0;1951;135
2393;0;1951;135
2993;10;1951;135
3112;10;1951;135
3118;10;1951;135
3291;10;1951;135
3898;10;1951;135
4058;10;1951;135
4443;10;1951;135
4252;0;1951;136
2353;0;1951;136
3105;0;1951;136
3137;0;1951;136
3767;0;1951;136
4166;0;1951;136
4180;0;1951;136
3686;10;1951;136
4000;10;1951;136
4357;10;1951;136
4439;10;1951;136
4596;10;1951;136
1931;10;1951;136
3574;0;1951;137
4344;0;1951;137
4436;10;1951;137
2305;10;1951;137
1503;10;1951;137
3107;10;1951;137
3141;10;1951;137
3088;0;1951;138
3596;0;1951;138
1915;0;1951;138
4390;0;1951;138
4471;0;1951;138
831;0;1951;138
705;10;1951;138
1948;10;1951;138
3100;10;1951;138
4434;10;1951;138
4234;0;1951;139
3018;0;1951;139
3169;0;1951;139
3257;0;1951;139
3785;0;1951;139
3195;10;1951;139
3588;10;1951;139
853;10;1951;139
2219;10;1951;139
2842;10;1951;139
3064;10;1951;139
1950;0;1951;140
3090;0;1951;140
3122;0;1951;140
3125;0;1951;140
3945;0;1951;140
4308;0;1951;140
1230;0;1951;140
1216;10;1951;140
1243;10;1951;140
3150;10;1951;140
3202;10;1951;140
3841;10;1951;140
3992;10;1951;140
4066;10;1951;140
2043;10;1951;140
2310;10;1951;140
2794;10;1951;140
2959;10;1951;140
3059;10;1951;140
4217;10;1951;140
108;0;1951;141
918;10;1951;141
3733;10;1951;141
3791;10;1951;141
2965;10;1951;141
3077;0;1951;142
1378;0;1951;142
4539;0;1951;142
4351;10;1951;142
4363;10;1951;142
119;10;1951;142
2353;10;1951;142
2380;10;1951;142
3424;10;1951;142
3114;10;1951;143
3805;10;1951;143
4468;10;1951;143
1963;10;1951;143
3067;10;1951;143
2728;10;1951;144
2930;10;1951;144
2984;10;1951;144
3031;10;1951;144
3081;10;1951;144
3106;10;1951;144
3153;10;1951;144
3262;10;1951;144
3884;10;1951;144
4068;10;1951;144
517;10;1951;144
4362;10;1951;144
4423;10;1951;144
4383;0;1951;145
3085;0;1951;145
3955;0;1951;145
3105;10;1951;145
3136;10;1951;145
3211;10;1951;145
4353;10;1951;145
4364;10;1951;145
4451;10;1951;145
2393;10;1951;145
924;10;1951;145
5177;31;1951;145
4257;10;1951;146
1504;10;1951;146
3127;10;1951;146
3178;10;1951;146
2973;10;1951;146
1915;10;1951;147
3853;10;1951;147
3945;10;1951;147
4062;10;1951;147
3996;0;1951;148
4177;0;1951;148
3140;10;1951;148
3581;10;1951;148
108;10;1951;148
4368;10;1951;148
3072;10;1951;148
2002;0;1951;149
2056;0;1951;149
3217;0;1951;149
3807;0;1951;149
4403;0;1951;149
4252;10;1951;149
4344;10;1951;149
4390;10;1951;149
4471;10;1951;149
3077;10;1951;149
3088;10;1951;149
3090;10;1951;149
3596;10;1951;149
3767;10;1951;149
2427;0;1951;150
3066;10;1951;150
831;10;1951;150
3257;10;1951;150
3886;10;1951;150
2141;10;1951;151
3018;10;1951;151
4735;31;1951;151
4200;0;1951;152
4308;10;1951;152
3085;10;1951;152
3125;10;1951;152
3785;10;1951;152
4596;51;1951;152
4266;0;1951;153
2414;0;1951;153
4425;10;1951;153
3809;10;1951;153
1230;10;1951;153
4419;0;1951;154
1378;10;1951;154
3490;10;1951;154
4837;31;1951;154
3092;0;1951;155
3961;0;1951;155
4038;0;1951;155
3122;10;1951;155
3807;10;1951;155
4180;10;1951;155
4924;31;1951;155
3217;10;1951;156
3996;10;1951;156
4166;10;1951;157
4403;10;1951;157
1950;10;1951;157
4686;31;1951;157
4913;31;1951;157
5147;31;1951;157
4200;10;1951;159
4234;10;1951;159
4383;10;1951;159
4539;10;1951;159
3955;10;1951;159
3137;10;1951;160
5102;31;1951;160
3045;51;1951;161
2002;10;1951;162
4715;31;1951;162
4928;31;1951;162
4038;10;1951;163
5291;31;1951;165
5072;31;1951;166
3961;10;1951;167
2414;10;1951;167
4152;0;1951;168
3092;10;1951;169
4697;31;1951;169
4266;10;1951;171
4419;10;1951;171
1916;10;1951;171
4781;31;1951;171
3079;51;1951;171
4152;10;1951;172
1918;51;1951;174
2957;10;1951;177
4932;31;1951;181
5134;31;1951;184
4904;31;1951;189
3179;51;1951;195
4863;31;1951;201
4383;102;1951;210
1963;102;1951;210
5157;31;1951;214
3081;102;1951;214
3081;120;1951;214
4966;31;1951;220
4472;102;1951;220
4144;102;1951;222
2904;102;1951;227
4257;102;1951;228
2961;102;1951;230
2989;102;1951;230
739;102;1951;230
4016;102;1951;232
2414;102;1951;232
2341;102;1951;233
4308;102;1951;236
4434;102;1951;237
3219;102;1951;237
642;102;1951;240
4596;102;1951;240
3151;102;1951;241
4190;102;1951;249
3064;102;1951;250
425;102;1951;252
594;102;1951;252
790;102;1951;253
3096;102;1951;253
3099;102;1951;253
4019;102;1951;253
4353;102;1951;253
2421;102;1951;253
2370;102;1951;254
2842;102;1951;254
1916;102;1951;255
2043;102;1951;255
2049;102;1951;255
2964;102;1951;255
3793;102;1951;255
3291;102;1951;256
2985;102;1951;256
2305;102;1951;257
3257;102;1951;257
4407;102;1951;257
4344;102;1951;258
4419;102;1951;258
4466;102;1951;258
3053;102;1951;258
254;102;1951;258
417;102;1951;258
1216;102;1951;258
1462;102;1951;258
3087;102;1951;258
3112;102;1951;258
3179;102;1951;258
3596;102;1951;258
3092;102;1951;259
3992;102;1951;259
3092;120;1951;259
3140;102;1951;260
3209;102;1951;260
3484;102;1951;260
2352;102;1951;260
4235;102;1951;260
1948;102;1951;261
2810;102;1951;261
3809;102;1951;261
108;102;1951;261
119;102;1951;261
1948;120;1951;261
3840;102;1951;262
3107;102;1951;263
3118;102;1951;263
3142;102;1951;263
3147;102;1951;263
3210;102;1951;263
3254;102;1951;263
3686;102;1951;263
3849;102;1951;263
1067;102;1951;263
1921;102;1951;263
2800;102;1951;263
2973;102;1951;263
3031;102;1951;263
3038;102;1951;263
3057;102;1951;263
1924;102;1951;264
2963;102;1951;264
3061;102;1951;264
3097;102;1951;265
1342;102;1951;266
3018;102;1951;267
4395;102;1951;267
3148;102;1951;267
4062;102;1951;267
3136;102;1951;268
3195;102;1951;268
4167;102;1951;268
2002;102;1951;268
2729;102;1951;268
2924;102;1951;268
2935;102;1951;268
3079;102;1951;268
602;102;1951;268
668;102;1951;268
924;102;1951;269
3100;102;1951;269
3146;102;1951;269
3160;102;1951;269
3146;120;1951;269
3160;120;1951;269
3137;102;1951;270
3217;102;1951;270
3884;102;1951;270
853;102;1951;270
3000;102;1951;270
3000;120;1951;270
3217;120;1951;270
3091;102;1951;271
3125;102;1951;271
3141;102;1951;271
3211;102;1951;271
3262;102;1951;271
4042;102;1951;271
2312;102;1951;271
2959;102;1951;271
722;102;1951;271
4234;102;1951;271
4357;102;1951;271
3126;102;1951;272
3202;102;1951;272
3310;102;1951;272
4024;102;1951;272
644;102;1951;272
2930;102;1951;273
2930;120;1951;273
1931;102;1951;274
3067;102;1951;274
2927;102;1951;275
3086;102;1951;275
3127;102;1951;275
3574;102;1951;275
4265;102;1951;276
2017;102;1951;276
2359;102;1951;276
2962;102;1951;277
380;102;1951;277
1942;102;1951;278
4443;102;1951;278
4423;102;1951;279
4546;102;1951;279
1503;102;1951;280
2965;102;1951;280
2398;102;1951;281
3090;102;1951;281
3283;102;1951;281
3813;102;1951;281
3090;120;1951;281
3283;120;1951;281
3178;102;1951;282
2996;102;1951;282
4539;102;1951;282
4217;102;1951;283
4362;102;1951;283
4388;102;1951;283
2949;102;1951;283
3153;102;1951;283
3293;102;1951;283
3896;102;1951;283
2949;120;1951;283
2372;102;1951;285
3150;102;1951;285
3155;102;1951;285
3767;102;1951;285
3150;120;1951;285
3102;102;1951;286
3139;102;1951;286
3103;102;1951;288
3490;102;1951;288
3679;102;1951;288
3955;102;1951;288
3588;102;1951;289
2794;102;1951;289
4364;102;1951;291
4058;102;1951;292
4036;102;1951;293
1943;102;1951;293
2310;102;1951;294
2652;102;1951;295
3516;102;1951;296
4000;102;1951;296
4368;102;1951;299
4180;102;1951;302
247;102;1951;302
918;102;1951;304
1243;102;1951;306
3210;0;1952;69
2924;0;1952;76
3210;10;1952;80
1918;0;1952;84
2963;0;1952;93
2924;10;1952;93
1918;10;1952;94
2896;0;1952;98
3030;0;1952;98
2902;0;1952;100
3141;0;1952;100
1216;0;1952;100
2049;0;1952;101
4472;0;1952;101
4465;0;1952;102
254;0;1952;104
878;0;1952;104
3110;0;1952;105
3161;0;1952;105
3700;0;1952;105
3723;0;1952;106
3955;0;1952;106
4406;0;1952;106
2961;0;1952;106
2966;0;1952;106
2043;0;1952;107
594;0;1952;107
1553;0;1952;108
2670;0;1952;108
2964;0;1952;108
2017;0;1952;109
2370;0;1952;109
2985;0;1952;109
3111;0;1952;109
3146;0;1952;109
3678;0;1952;109
3091;0;1952;110
3097;0;1952;110
3112;0;1952;110
3038;0;1952;110
3054;0;1952;110
2737;0;1952;111
2800;0;1952;111
2989;0;1952;111
3031;0;1952;111
3127;0;1952;111
3139;0;1952;111
437;0;1952;111
1132;0;1952;111
1216;10;1952;111
2049;10;1952;111
2996;0;1952;112
2398;0;1952;113
517;0;1952;113
642;0;1952;113
644;0;1952;113
4351;0;1952;113
2961;10;1952;113
1916;0;1952;114
4234;0;1952;114
4443;0;1952;114
3107;0;1952;114
4019;0;1952;114
3700;10;1952;114
4787;31;1952;114
4308;0;1952;115
2352;0;1952;115
2698;0;1952;115
3059;0;1952;115
3087;0;1952;115
3092;0;1952;115
3148;0;1952;115
4472;10;1952;115
4375;0;1952;116
3090;0;1952;116
3126;0;1952;116
1943;0;1952;116
2305;0;1952;116
2867;0;1952;116
2930;0;1952;116
3045;0;1952;116
2896;10;1952;116
4406;10;1952;116
732;0;1952;117
3091;10;1952;117
3099;0;1952;118
3108;0;1952;118
3254;0;1952;118
3262;0;1952;118
2372;0;1952;118
2965;0;1952;118
3057;0;1952;118
119;0;1952;118
3161;10;1952;118
2902;10;1952;118
2693;0;1952;119
2962;0;1952;119
380;0;1952;119
4217;0;1952;119
3095;0;1952;119
3137;0;1952;119
3219;0;1952;119
3581;0;1952;119
4042;0;1952;119
437;10;1952;119
4465;10;1952;119
3102;0;1952;120
3103;0;1952;120
3155;0;1952;120
3160;0;1952;120
3785;0;1952;120
3992;0;1952;120
4087;0;1952;120
4377;0;1952;121
2219;0;1952;121
574;0;1952;121
3031;10;1952;121
2696;0;1952;122
2728;0;1952;122
4411;0;1952;122
3195;0;1952;122
853;0;1952;122
1291;0;1952;122
1326;0;1952;122
2800;10;1952;122
2989;10;1952;122
3112;10;1952;122
3704;10;1952;122
3239;0;1952;123
3619;0;1952;123
602;0;1952;123
1067;0;1952;123
4407;0;1952;123
2711;0;1952;123
2932;0;1952;123
2933;0;1952;123
2352;10;1952;123
2964;10;1952;123
2966;10;1952;123
3097;10;1952;123
3146;10;1952;123
3148;10;1952;123
108;0;1952;124
1243;0;1952;124
517;10;1952;124
2043;10;1952;124
2370;10;1952;124
2993;10;1952;124
1931;0;1952;125
1942;0;1952;125
3037;0;1952;125
3048;0;1952;125
3053;0;1952;125
3080;0;1952;125
4362;0;1952;125
3087;10;1952;125
3090;10;1952;125
3141;10;1952;125
3085;0;1952;126
3144;0;1952;126
3209;0;1952;126
4435;0;1952;126
304;0;1952;126
553;0;1952;126
924;0;1952;126
2884;0;1952;126
2935;0;1952;126
2305;10;1952;126
2867;10;1952;126
3045;10;1952;126
3054;10;1952;126
3219;10;1952;126
3086;0;1952;127
3093;0;1952;127
3291;0;1952;127
3484;0;1952;127
2842;0;1952;127
4364;0;1952;127
4368;0;1952;127
4419;0;1952;127
4439;0;1952;127
2930;10;1952;127
2996;10;1952;127
3955;10;1952;127
644;10;1952;127
2037;0;1952;128
2380;0;1952;128
3061;0;1952;128
4210;0;1952;128
4242;0;1952;128
4355;0;1952;128
4423;0;1952;128
3122;0;1952;128
3107;10;1952;128
878;10;1952;128
4443;10;1952;128
4395;0;1952;129
3217;0;1952;129
3704;0;1952;129
1916;10;1952;129
254;10;1952;129
732;10;1952;129
1562;0;1952;130
3140;0;1952;130
3211;0;1952;130
3767;0;1952;130
4434;0;1952;130
3055;0;1952;130
1943;10;1952;130
2696;10;1952;130
2963;10;1952;130
3059;10;1952;130
3126;10;1952;130
3139;10;1952;130
4042;10;1952;130
119;10;1952;130
642;10;1952;130
4234;10;1952;130
4423;10;1952;130
4309;0;1952;131
4333;0;1952;131
4394;0;1952;131
3762;0;1952;131
3772;0;1952;131
3108;10;1952;131
4407;10;1952;131
574;10;1952;131
594;10;1952;131
1326;10;1952;131
3125;0;1952;132
2393;0;1952;132
3067;0;1952;132
4257;0;1952;132
3095;10;1952;132
3137;10;1952;132
3155;10;1952;132
3209;10;1952;132
3992;10;1952;132
2698;10;1952;132
2310;0;1952;133
4344;0;1952;133
44;0;1952;133
853;10;1952;133
1132;10;1952;133
4355;10;1952;133
2932;10;1952;133
2962;10;1952;133
2965;10;1952;133
3057;10;1952;133
3127;10;1952;133
3160;10;1952;133
3239;10;1952;133
3886;0;1952;134
4068;0;1952;134
2432;0;1952;134
2973;0;1952;134
3262;10;1952;134
4087;10;1952;134
3106;0;1952;135
3241;0;1952;135
4192;0;1952;135
1963;0;1952;135
1931;10;1952;135
1942;10;1952;135
2398;10;1952;135
3030;10;1952;135
3080;10;1952;135
4242;10;1952;135
4351;10;1952;135
4377;10;1952;135
4596;10;1952;135
380;10;1952;135
553;10;1952;135
602;10;1952;135
1243;10;1952;135
3092;10;1952;135
3099;10;1952;135
3122;10;1952;135
3195;10;1952;135
3291;10;1952;135
4062;0;1952;136
4182;0;1952;136
4452;0;1952;136
4471;0;1952;136
4539;0;1952;136
629;0;1952;136
1067;10;1952;136
3102;10;1952;136
3619;10;1952;136
2933;10;1952;136
2935;10;1952;136
4308;10;1952;136
4411;10;1952;136
4435;10;1952;136
5102;31;1952;136
4091;0;1952;137
4257;10;1952;137
4439;10;1952;137
924;10;1952;137
3061;10;1952;137
3088;0;1952;138
3212;10;1952;138
4217;10;1952;138
4596;51;1952;138
4180;0;1952;139
3093;10;1952;139
3103;10;1952;139
3125;10;1952;139
3144;10;1952;139
3217;10;1952;139
4362;10;1952;139
304;10;1952;139
1291;10;1952;139
3114;0;1952;140
3131;0;1952;140
3959;0;1952;140
1833;0;1952;140
3081;0;1952;140
2842;10;1952;140
3048;10;1952;140
3053;10;1952;140
3085;10;1952;140
3086;10;1952;140
3211;10;1952;140
4192;10;1952;140
4419;10;1952;140
4359;0;1952;141
4360;0;1952;141
3096;0;1952;141
3853;0;1952;141
4016;0;1952;141
3886;10;1952;141
2973;10;1952;141
108;10;1952;141
4309;10;1952;141
4452;10;1952;141
2056;0;1952;142
3961;0;1952;142
3767;10;1952;142
2711;10;1952;142
4394;10;1952;142
3037;10;1952;143
3055;10;1952;143
4062;10;1952;143
2393;10;1952;144
4364;10;1952;144
4434;10;1952;144
4344;10;1952;145
2037;10;1952;145
2310;10;1952;145
3106;10;1952;145
3678;10;1952;145
3772;10;1952;145
1562;10;1952;145
987;0;1952;146
3067;10;1952;146
4395;10;1952;146
3140;10;1952;146
4016;10;1952;146
4182;10;1952;146
3484;10;1952;148
3762;10;1952;148
2432;10;1952;148
3526;0;1952;149
3728;0;1952;149
4068;10;1952;149
4180;10;1952;149
4471;10;1952;149
1963;10;1952;150
2056;10;1952;150
3959;10;1952;150
4019;10;1952;150
4735;31;1952;150
4091;10;1952;151
3081;10;1952;151
3045;51;1952;151
1950;0;1952;152
4539;10;1952;152
4928;31;1952;152
629;10;1952;153
4360;10;1952;154
4368;10;1952;154
3065;0;1952;156
4333;10;1952;156
3961;10;1952;156
1950;10;1952;157
4403;10;1952;158
3526;10;1952;159
5291;31;1952;159
3114;10;1952;161
4686;31;1952;161
779;0;1952;162
4359;10;1952;162
3853;10;1952;162
987;10;1952;164
3096;10;1952;165
4722;31;1952;165
5177;31;1952;165
2445;0;1952;166
4226;10;1952;166
3131;10;1952;167
3239;102;1952;167
3065;10;1952;171
3061;51;1952;171
1216;51;1952;171
3137;51;1952;171
5529;31;1952;172
4932;31;1952;175
4914;31;1952;176
2711;51;1952;176
2737;51;1952;176
4848;31;1952;178
4913;31;1952;179
779;10;1952;180
5134;31;1952;180
4966;31;1952;183
4863;31;1952;186
2867;102;1952;187
5147;31;1952;190
4781;31;1952;193
4904;31;1952;196
4838;31;1952;198
4837;31;1952;202
4192;102;1952;203
4368;102;1952;205
1960;102;1952;206
2199;102;1952;212
4465;102;1952;217
4091;102;1952;221
2002;102;1952;223
4309;102;1952;225
3080;102;1952;227
4870;31;1952;228
1963;102;1952;232
3099;102;1952;232
3151;102;1952;232
3061;102;1952;234
2370;102;1952;238
1555;102;1952;238
4068;102;1952;241
4190;102;1952;241
3262;102;1952;244
1949;102;1952;244
3112;102;1952;245
3767;102;1952;245
2305;102;1952;246
2996;102;1952;247
4596;102;1952;248
3107;102;1952;248
3106;102;1952;249
3031;102;1952;249
3254;102;1952;250
3150;102;1952;253
3209;102;1952;253
3211;102;1952;253
2842;102;1952;253
3053;102;1952;253
3079;102;1952;253
3150;120;1952;253
3088;102;1952;254
3127;102;1952;254
2947;102;1952;254
3026;102;1952;254
769;102;1952;254
1916;102;1952;255
3142;102;1952;255
3886;102;1952;255
2931;102;1952;256
2352;102;1952;257
1653;102;1952;258
3059;102;1952;258
3097;102;1952;258
1216;102;1952;258
1653;120;1952;258
2693;102;1952;259
3030;102;1952;259
3036;102;1952;259
779;102;1952;259
3178;102;1952;259
3126;102;1952;260
3283;102;1952;260
3283;120;1952;260
304;102;1952;261
4395;102;1952;261
3146;102;1952;262
3293;102;1952;262
3727;102;1952;262
732;102;1952;262
3146;120;1952;262
3087;102;1952;263
3114;102;1952;263
3195;102;1952;263
4019;102;1952;263
3057;102;1952;263
3291;102;1952;264
3585;102;1952;264
4344;102;1952;264
3096;102;1952;265
3102;102;1952;265
3103;102;1952;265
1802;102;1952;265
3038;102;1952;266
4407;102;1952;266
1979;102;1952;267
1942;102;1952;268
2049;102;1952;268
4546;102;1952;268
3095;102;1952;268
3118;102;1952;268
3140;102;1952;268
3139;102;1952;269
3148;102;1952;269
3992;102;1952;269
4242;102;1952;269
425;102;1952;269
437;102;1952;269
3108;102;1952;271
4087;102;1952;271
3091;102;1952;272
3160;102;1952;272
4353;102;1952;272
3160;120;1952;272
3484;102;1952;273
3217;102;1952;274
200;102;1952;274
642;102;1952;274
644;102;1952;274
982;102;1952;274
1931;102;1952;274
3217;120;1952;274
2359;102;1952;275
254;102;1952;275
4435;102;1952;275
4062;102;1952;276
602;102;1952;276
4423;102;1952;277
3086;102;1952;278
553;102;1952;279
404;102;1952;280
4443;102;1952;281
4472;102;1952;282
3090;102;1952;282
3619;102;1952;282
3090;120;1952;282
4038;102;1952;283
4364;102;1952;283
1950;102;1952;283
1943;102;1952;288
2962;102;1952;288
3147;102;1952;288
380;102;1952;288
1132;102;1952;289
2965;102;1952;289
3056;102;1952;290
3155;102;1952;293
1291;102;1952;295
2310;102;1952;295
2711;102;1952;297
3516;102;1952;304
1243;102;1952;314
425;0;1953;66
3224;0;1953;75
3236;0;1953;75
350;0;1953;76
4484;0;1953;86
2049;0;1953;92
4042;0;1953;92
2312;0;1953;93
2928;0;1953;97
4441;0;1953;97
2935;0;1953;100
4036;0;1953;100
4484;10;1953;100
2049;10;1953;103
254;0;1953;104
1216;0;1953;105
1931;0;1953;105
4019;0;1953;105
3141;0;1953;106
4083;0;1953;106
4184;0;1953;106
4192;0;1953;106
2398;0;1953;106
2353;0;1953;107
3038;0;1953;107
3081;0;1953;107
3108;0;1953;107
732;0;1953;107
642;0;1953;108
3145;0;1953;108
4284;0;1953;108
4229;0;1953;109
4234;0;1953;110
4443;0;1953;110
569;0;1953;110
1575;0;1953;110
1921;0;1953;110
2017;0;1953;110
2947;0;1953;110
2961;0;1953;110
2964;0;1953;110
3053;0;1953;110
3087;0;1953;110
3107;0;1953;110
3139;0;1953;110
3283;0;1953;110
3686;0;1953;110
3096;0;1953;111
4472;0;1953;111
1924;0;1953;111
2800;0;1953;111
2957;0;1953;111
2989;0;1953;111
2993;0;1953;112
3146;0;1953;112
4339;0;1953;112
2312;10;1953;112
2963;0;1953;113
3095;0;1953;113
3090;0;1953;114
3104;0;1953;114
3125;0;1953;114
3132;0;1953;114
3210;0;1953;114
2370;0;1953;114
2896;0;1953;114
2359;0;1953;115
2930;0;1953;115
2965;0;1953;115
3057;0;1953;115
3063;0;1953;115
4406;0;1953;115
4416;0;1953;115
4596;0;1953;115
644;0;1953;115
3091;0;1953;115
3111;0;1953;115
3118;0;1953;115
3151;0;1953;115
3155;0;1953;115
3160;0;1953;115
3202;0;1953;115
3526;0;1953;115
3733;0;1953;115
3145;10;1953;115
3291;0;1953;116
4320;0;1953;116
2696;0;1953;116
3064;0;1953;116
2935;10;1953;116
4036;10;1953;116
3105;0;1953;117
3127;0;1953;117
2310;0;1953;117
2729;0;1953;117
2842;0;1953;117
3059;0;1953;117
4344;0;1953;117
853;0;1953;117
2353;10;1953;117
2305;0;1953;118
2867;0;1953;118
2962;0;1953;118
3088;0;1953;118
3195;0;1953;118
3704;0;1953;118
4405;0;1953;118
3011;10;1953;118
1351;10;1953;118
4184;10;1953;118
3097;0;1953;119
2372;0;1953;119
3071;0;1953;119
2964;10;1953;119
1917;0;1953;120
3030;0;1953;120
3065;0;1953;120
3209;0;1953;120
3321;0;1953;120
3705;0;1953;120
3992;0;1953;120
4087;0;1953;120
4411;0;1953;120
4472;10;1953;120
3686;10;1953;120
4192;10;1953;120
1833;0;1953;121
1942;0;1953;121
2933;0;1953;121
3001;0;1953;121
2961;10;1953;121
350;10;1953;121
1575;10;1953;121
200;0;1953;122
1132;0;1953;122
1243;0;1953;122
3729;0;1953;122
3955;0;1953;122
3956;0;1953;122
4024;0;1953;122
2380;0;1953;122
4229;10;1953;122
2017;10;1953;123
2963;10;1953;123
732;10;1953;123
1216;10;1953;123
3151;10;1953;123
3219;10;1953;123
3283;10;1953;123
3122;0;1953;124
3150;0;1953;124
2388;0;1953;124
3072;0;1953;124
3080;0;1953;124
4355;0;1953;124
4360;0;1953;124
4364;0;1953;124
382;0;1953;124
3064;10;1953;124
3096;10;1953;124
4443;10;1953;124
4914;31;1953;124
4419;0;1953;125
4423;0;1953;125
1910;0;1953;125
1916;0;1953;125
2927;0;1953;125
3112;0;1953;125
3217;0;1953;125
3241;0;1953;125
3581;0;1953;125
3886;0;1953;125
3087;10;1953;125
3141;10;1953;125
3210;10;1953;125
4019;10;1953;125
4284;10;1953;125
4416;10;1953;125
2928;10;1953;125
2002;0;1953;126
3086;0;1953;126
3484;0;1953;126
3619;0;1953;126
4255;0;1953;126
4308;0;1953;126
4368;0;1953;126
2359;10;1953;126
2370;10;1953;126
2398;10;1953;126
2896;10;1953;126
2930;10;1953;126
569;10;1953;126
