fid,id,lat,lon,height,name,state,fid_2,BKR_Nummer,BKR_Name
19,221,48.5515,11.7117,483,Au i.d.Hallertau-Günzenhausen Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
220,2831,48.5357,12.1132,393,Landshut Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
435,5904,48.6493,11.7772,431,Mainburg Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
457,7075,48.702,11.8493,429,Elsendorf-Horneck Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
269,3366,48.279,12.5024,406,Mühldorf Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
328,4104,49.0425,12.1019,365,Regensburg Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
214,2783,48.5126,12.1513,436,Kumhausen Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
373,4911,48.8275,12.5597,351,Straubing Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
433,5856,48.5451,13.3532,476,Fürstenzell Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
476,7395,48.6595,12.5388,351,Gottfrieding Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
180,2423,47.6894,10.0416,712,Isny Baden-Württemberg,Frei,60,117,Moränen-Hügelland und Voralpenland 
198,2559,47.7233,10.3348,705,Kempten Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
171,2290,47.8009,11.0108,977,Hohenpeißenberg Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
9,125,47.8342,10.8667,739,Altenstadt Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
197,2542,47.8652,10.6007,716,Kaufbeuren Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
76,856,47.8843,12.5404,551,Chieming Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
13,154,48.0197,12.2925,516,Amerang-Pfaffing Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
367,4706,48.2718,13.0273,358,Simbach/Inn Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
412,5538,47.8827,11.1576,551,Wielenbach (Demollstr.) Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
478,7403,47.7955,10.0325,672,Leutkirch-Herlazhofen Baden-Württemberg,Frei,60,117,Moränen-Hügelland und Voralpenland 
493,15555,47.8761,10.5849,815,Kaufbeuren-Oberbeuren Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
211,2712,47.6952,9.1307,428,Konstanz Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
327,4094,47.8062,9.6206,441,"Weingarten, Kr. Ravensburg Baden-Württemberg",Frei,63,120,Hochrhein-Bodensee 
450,6263,47.7738,8.8219,445,Singen Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
46,450,49.9186,7.0664,120,Bernkastel-Kues Rheinland-Pfalz,Frei,64,121,Rheinebene und Nebentäler 
250,3155,50.1015,6.8009,415,Manderscheid-Sonnenhof Rheinland-Pfalz,Frei,64,121,Rheinebene und Nebentäler 
34,377,49.107,7.9967,210,"Bergzabern, Bad Rheinland-Pfalz",Frei,65,121,Rheinebene und Nebentäler 
12,150,49.7273,8.1164,215,Alzey Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
403,5426,49.3758,8.1212,553,Weinbiet Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
351,4419,47.9556,7.7133,212,Schallstadt-Mengen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
119,1443,48.0232,7.8343,237,Freiburg Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
233,3001,48.0674,7.677,284,Liliental Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
217,2812,48.3647,7.828,156,Lahr Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
484,13667,48.0006,7.845,269,Freiburg-Mitte Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
331,4169,48.6703,7.9939,131,Rheinau-Memprechtshofen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
345,4349,48.9569,9.0711,251,Sachsenheim Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
268,3362,48.9721,8.8735,243,Mühlacker Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
333,4177,48.9726,8.3301,116,Rheinstetten Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
194,2522,49.0373,8.3637,112,Karlsruhe Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
160,2095,49.1448,9.2333,167,Heilbronn Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
368,4719,49.2447,8.8787,169,Sinsheim Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
289,3576,49.3478,8.1822,125,Neustadt/Weinstraße (Heidehof) Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
288,3575,49.357,8.1405,163,Neustadt/Weinstraße Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
342,4301,49.8502,7.871,102,"Kreuznach, Bad Rheinland-Pfalz",Frei,65,121,Rheinebene und Nebentäler 
81,920,49.8564,8.5929,108,Darmstadt (US-Air-Base) Hessen,Frei,65,121,Rheinebene und Nebentäler 
115,1420,50.0259,8.5213,100,Frankfurt/Main Hessen,Frei,65,121,Rheinebene und Nebentäler 
117,1425,50.1214,8.6604,103,Frankfurt/Main (Feldbergstr.) Hessen,Frei,65,121,Rheinebene und Nebentäler 
116,1421,50.1474,8.6746,125,Frankfurt/Main (Stadt) Hessen,Frei,65,121,Rheinebene und Nebentäler 
436,5906,49.5063,8.5584,98,Mannheim Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
466,7341,50.09,8.7862,119,Offenbach-Wetterpark Hessen,Frei,65,121,Rheinebene und Nebentäler 
485,13674,49.2943,8.9053,237,Waibstadt Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
86,1018,47.9422,8.5046,677,Donaueschingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
282,3519,47.9519,8.9932,663,Neuhausen ob Eck-Unterschwandorf Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
281,3518,47.976,8.9101,793,Neuhausen ob Eck Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
204,2638,48.1054,8.7548,974,Klippeneck Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
335,4190,48.1672,9.4951,526,Riedlingen (A) Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
261,3268,48.1694,8.9433,900,Meßstetten-Appental Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
4,71,48.2156,8.9784,759,Albstadt-Badkap Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
5,72,48.2766,9.0001,794,Albstadt-Onstmettingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
273,3402,48.3851,9.4837,755,Münsingen-Apfelstetten Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
218,2814,48.5122,9.7644,687,Merklingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
371,4887,48.6656,9.8648,734,Stötten Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
341,4294,48.4704,8.9687,360,Rottenburg-Kiebingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
263,3278,48.5377,9.2734,354,Metzingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
376,4931,48.6883,9.2235,371,Stuttgart-Echterdingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
377,4933,48.7091,9.2147,401,Stuttgart-Hohenheim Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
374,4926,48.7896,9.2167,224,Stuttgart (Neckartal) Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
375,4928,48.8281,9.2,314,Stuttgart (Schnarrenberg) Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
358,4582,49.0823,9.6892,358,Schwäbisch Hall-Bibersfeld Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
304,3734,49.128,9.3525,232,Obersulm-Willsbach Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
305,3761,49.207,9.5176,276,Öhringen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
344,4336,49.2128,7.1077,319,Saarbrücken-Ensheim Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
47,460,49.2641,6.6868,362,Berus Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
176,2331,49.3278,7.3533,235,Homburg/Saar Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
90,1072,49.4719,8.1929,107,"Dürkheim, Bad Rheinland-Pfalz",Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
314,3903,49.5114,6.3857,175,Perl-Besch Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
315,3904,49.5354,6.3789,152,Perl-Nennig Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
385,5099,49.7326,6.6131,132,Trier-Zewen Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
386,5100,49.7479,6.6583,261,Trier-Petrisberg Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
405,5433,49.5534,6.812,383,Weiskirchen/Saar Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
31,348,50.4135,7.5886,127,Bendorf Rheinland-Pfalz,Frei,69,127,Mittellagen Rheinland-Pfalz und Saarland 
14,161,50.4237,7.4202,75,Andernach Rheinland-Pfalz,Frei,69,127,Mittellagen Rheinland-Pfalz und Saarland 
350,4397,49.5025,7.202,400,Sankt Wendel-Urweiler Saarland,Frei,70,128,"Hunsrück, Westerwald "
178,2385,49.6927,7.3263,376,Idar-Oberstein Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
82,953,49.7619,7.0542,481,Deuselbach Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
164,2167,49.7672,7.3356,302,Niederwörresbach Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
49,535,50.0372,7.3079,417,Blankenrath Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
380,5029,49.4737,7.0385,387,Tholey Saarland,Frei,70,128,"Hunsrück, Westerwald "
434,5871,49.9463,7.2645,497,Hahn Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
291,3595,50.4107,7.808,250,Niederelbert Rheinland-Pfalz,Frei,71,128,"Hunsrück, Westerwald "
266,3340,50.4383,7.8061,265,Montabaur Rheinland-Pfalz,Frei,71,128,"Hunsrück, Westerwald "
254,3167,50.6621,7.9603,547,"Marienberg, Bad Rheinland-Pfalz",Frei,71,128,"Hunsrück, Westerwald "
71,766,50.1745,7.0595,477,Büchel-Alflen Rheinland-Pfalz,Frei,76,129,Hocheifel / Höhenlagen 
299,3659,50.3391,6.9501,627,Nürburg Rheinland-Pfalz,Frei,76,129,Hocheifel / Höhenlagen 
300,3660,50.3602,6.8697,485,Nürburg-Barweiler Rheinland-Pfalz,Frei,76,129,Hocheifel / Höhenlagen 
191,2497,50.5014,6.5264,505,Kall-Sistig Nordrhein-Westfalen,Frei,76,129,Hocheifel / Höhenlagen 
489,14311,50.15,6.5527,530,Hersdorf-Weißenseifen Rheinland-Pfalz,Frei,76,129,Hocheifel / Höhenlagen 
265,3300,50.2285,9.1064,155,Mittel-Gründau Hessen,Frei,77,130,"Odenwald, Spessart "
149,1863,50.2667,9.1854,258,Gründau-Breitenborn Hessen,Frei,77,130,"Odenwald, Spessart "
264,3287,49.7177,9.0997,453,Michelstadt-Vielbrunn Hessen,Frei,77,130,"Odenwald, Spessart "
127,1526,50.5668,9.6532,245,Fulda-Horas Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
165,2171,50.852,9.7377,272,"Hersfeld, Bad Hessen",Frei,78,132,Osthessische Mittelgebirgslagen 
106,1297,51.2041,10.0138,156,Eschwege Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
420,5644,51.3493,9.8438,133,Witzenhausen Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
477,7396,50.5084,9.2246,740,Hoherodskopf/Vogelsberg Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
132,1580,49.9859,7.9548,111,Geisenheim Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
234,3004,50.4116,8.0605,185,Limburg/Lahn-Offheim Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
456,6344,50.394,8.1423,168,Runkel-Ennerich Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
202,2601,50.2218,8.4469,822,Kleiner Feldberg/Taunus Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
137,1639,50.6017,8.6439,203,Gießen/Wettenberg Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
252,3164,50.8492,8.7745,187,"Cölbe, Kr. Marburg-Biedenkopf Hessen",Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
126,1504,51.119,9.2799,172,Fritzlar/Eder Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
7,91,50.7446,9.345,304,Alsfeld-Eifa Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
195,2532,51.2963,9.4424,231,Kassel Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
196,2533,51.334,9.4506,198,Kassel-Harleshausen Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
393,5277,50.8119,9.128,349,Wahlen Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
394,5279,51.6194,9.5749,167,Wesertal-Lippoldsberg Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
479,7410,50.7513,9.0224,350,Neu-Ulrichstein Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
491,15207,51.2835,9.359,317,Schauenburg-Elgershausen Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
84,979,50.7364,8.2672,314,Dillenburg Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
187,2483,51.1803,8.4891,839,Kahler Asten Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
416,5582,51.294,8.6026,580,Willingen/Upland Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
329,4127,50.9906,7.6958,347,Reichshof-Eckenhagen Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
100,1238,50.9884,7.425,144,Engelskirchen Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
230,2947,51.1333,8.0348,286,Lennestadt-Theten Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
245,3096,51.2131,7.6359,444,Lüdenscheid (Zeppelin-Gymnasium) Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
246,3098,51.2452,7.6425,387,Lüdenscheid Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
366,4692,50.8534,7.9966,229,Siegen (Kläranlage) Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
464,7330,51.4633,7.978,159,Arnsberg-Neheim Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
1,3,50.7827,6.0941,202,Aachen Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
295,3623,50.8294,6.6601,108,Nörvenich-Niederbolheim Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
131,1572,50.9593,6.0392,80,Geilenkirchen-Neutevern Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
490,15000,50.7983,6.0244,231,Aachen-Orsbach Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
279,3490,50.5346,7.0853,111,"Neuenahr, Bad-Ahrweiler Rheinland-Pfalz",Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
54,599,50.7055,7.1467,62,Bonn-Friesdorf Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
55,603,50.7293,7.204,147,Königswinter-Heiderhof Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
238,3031,51.6336,8.3945,92,Lippstadt-Bökenförde Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
206,2667,50.8645,7.1575,91,Köln/Bonn Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
91,1078,51.296,6.7686,37,Düsseldorf Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
51,555,51.5026,7.2289,110,Bochum Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
134,1590,51.4942,6.2463,37,Geldern-Walbeck Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
166,2173,51.589,7.1548,60,Herten Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
29,326,51.7204,8.0577,120,Beckum-Unterberg Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
190,2494,51.7329,6.2688,31,Kalkar Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
101,1246,51.8418,8.0607,104,Ennigerloh-Ostenfelde Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
409,5480,51.5763,7.8879,85,Werl Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
147,1766,52.1344,7.6969,48,Münster/Osnabrück Nordrhein-Westfalen,Frei,86,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
284,3540,50.8446,7.372,195,Neunkirchen-Seelscheid-Krawinkel Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
108,1303,51.4041,6.9677,150,Essen-Bredeney Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
237,3028,51.7854,8.8388,157,"Lippspringe, Bad Nordrhein-Westfalen",Frei,90,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
397,5347,51.5039,9.1118,236,Warburg Nordrhein-Westfalen,Frei,90,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
447,6197,51.8664,9.271,258,Lügde-Paenbruch Nordrhein-Westfalen,Frei,90,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
72,769,52.2817,9.089,68,Bückeburg Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
425,5715,52.4626,9.4245,49,Wunstorf Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
486,13675,52.0818,9.4077,75,Hameln-Hastenbeck Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
267,3348,51.7209,9.8351,241,Moringen-Lutterbeck Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
95,1172,51.8189,9.8871,123,Einbeck Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
141,1691,51.5002,9.9507,167,Göttingen Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
365,4651,51.904,10.1885,189,Seesen Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
468,7367,51.9643,9.8072,144,Alfeld Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
487,13776,52.1789,9.9524,85,Hildesheim-Drispenstedt Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
488,13777,52.2467,10.9592,109,Helmstedt-Emmerstedt Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
326,4063,52.4461,8.5906,41,Rahden-Kleinendorf Nordrhein-Westfalen,Frei,92,146,Lüneburger Heide / Sandige Böden 
293,3612,52.6711,9.2229,25,Nienburg Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
338,4275,53.1289,9.3398,32,Rotenburg (Wümme) Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
156,2014,52.4644,9.6779,55,Hannover Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
369,4745,52.9604,9.793,75,Soltau Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
33,368,52.8152,9.9248,69,Bergen Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
74,850,52.5959,10.0296,39,Celle Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
110,1339,52.9157,10.1885,74,Faßberg Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
247,3103,53.2657,10.424,11,Lüneburg Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
62,662,52.2915,10.4464,81,Braunschweig Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
389,5146,52.9414,10.5289,50,Uelzen Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
438,6093,53.2139,10.4704,62,Wendisch Evern Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
483,7432,52.6423,10.6628,71,Wittingen-Vorhop Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
6,78,52.4853,7.9125,64,Alfhausen Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
309,3815,52.2553,8.0534,95,Osnabrück Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
30,342,52.317,8.1694,103,Belm Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
83,963,52.5881,8.3424,38,Diepholz Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
162,2147,52.1264,8.6865,77,Herford Nordrhein-Westfalen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
347,4371,52.1042,8.7521,135,"Salzuflen, Bad Nordrhein-Westfalen",Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
298,3640,52.4123,7.064,25,Nordhorn-Blanke Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
236,3023,52.5181,7.3081,22,Lingen Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
260,3254,52.7155,7.3176,19,Meppen Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
332,4174,52.2887,7.3866,40,Rheine-Bentlage Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
494,15813,52.5126,7.4131,40,Lingen-Baccum Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
50,554,51.8293,6.5365,23,Bocholt-Liedern (Wasserwerk) Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
56,617,51.873,6.8863,47,Borken in Westfalen Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
274,3404,51.9494,7.5906,62,Münster Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
472,7374,52.0813,6.9409,46,Ahaus Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
185,2456,53.5322,7.8806,7,Jever Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
125,1503,53.0643,7.902,6,Friesoythe-Altenoythe Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
307,3791,53.1763,8.1824,11,Oldenburg Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
2,44,52.9336,8.237,44,Großenkneten Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
306,3790,53.1018,8.2516,5,Oldenburg (A) Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
418,5640,53.5444,7.6625,7,Wittmundhafen Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
444,6159,52.9542,7.3197,8,Dörpen Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
65,701,53.5332,8.5761,7,Bremerhaven Bremen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
64,691,53.0451,8.7981,4,Bremen Bremen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
67,704,53.4451,9.139,11,Bremervörde Niedersachsen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
66,703,53.4779,9.1553,5,Bremervörde (A) Niedersachsen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
68,705,53.5312,9.1664,5,Bremervörde-Niederochtenhausen Niedersachsen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
153,1981,53.4776,9.8957,4,Hamburg-Neuwiedenthal Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
70,760,53.3629,9.9435,83,Rosengarten-Klecken Niedersachsen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
154,1987,53.5467,9.9662,47,Hamburg-Sankt Pauli Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
152,1975,53.6332,9.9881,11,Hamburg-Fuhlsbüttel Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
155,1990,53.5853,10.1293,18,Hamburg-Wandsbek Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
59,643,53.296,8.4529,0,Brake-Süderfeld Niedersachsen,Frei,99,152,Niedersächsische Küsten- und Elbmarsch 
58,642,53.3518,8.4969,4,Brake Niedersachsen,Frei,99,152,Niedersächsische Küsten- und Elbmarsch 
99,1219,53.3449,7.1909,5,Emden-Nesserland Niedersachsen,Frei,103,152,Niedersächsische Küsten- und Elbmarsch 
107,1299,53.6476,7.6085,3,Esens Niedersachsen,Frei,103,152,Niedersächsische Küsten- und Elbmarsch 
432,5839,53.3881,7.2287,0,Emden Niedersachsen,Frei,103,152,Niedersächsische Küsten- und Elbmarsch 
296,3631,53.7123,7.1519,12,Norderney Niedersachsen,Frei,106,152,Niedersächsische Küsten- und Elbmarsch 
139,1667,53.797,9.4295,1,Glückstadt Schleswig-Holstein,Frei,113,152,Niedersächsische Küsten- und Elbmarsch 
120,1451,53.8277,9.2493,2,Freiburg/Elbe Niedersachsen,Frei,113,152,Niedersächsische Küsten- und Elbmarsch 
80,891,53.8712,8.7058,5,Cuxhaven Niedersachsen,Frei,113,152,Niedersächsische Küsten- und Elbmarsch 
161,2122,53.9701,9.0095,2,"Helse, Kr. Dithmarschen Schleswig-Holstein",Frei,113,152,Niedersächsische Küsten- und Elbmarsch 
98,1200,54.0691,9.0105,3,Elpersbüttel Schleswig-Holstein,Frei,113,152,Niedersächsische Küsten- und Elbmarsch 
