id,lat,lon,height,name,state
03623,50.8294,6.6601,108.0,Nörvenich-Niederbolheim Nordrhein-Westfalen,Frei
03631,53.7123,7.1519,12.0,Norderney Niedersachsen,Frei
03639,53.7647,8.6584,24.0,Nordholz-Wanhöden Niedersachsen,Frei
03640,52.4123,7.064,25.0,Nordhorn-Blanke Niedersachsen,Frei
03659,50.3391,6.9501,627.0,Nürburg Rheinland-Pfalz,Frei
03660,50.3602,6.8697,485.0,Nürburg-Barweiler Rheinland-Pfalz,Frei
03668,49.503,11.0549,314.0,Nürnberg Bayern,Frei
03722,48.2443,11.5528,484.0,Oberschleißheim Bayern,Frei
03730,47.3984,10.2759,806.0,Oberstdorf Bayern,Frei
03734,49.128,9.3525,232.0,Obersulm-Willsbach Baden-Württemberg,Frei
03761,49.207,9.5176,276.0,Öhringen Baden-Württemberg,Frei
03790,53.1018,8.2516,5.0,Oldenburg (A) Niedersachsen,Frei
03791,53.1763,8.1824,11.0,Oldenburg Niedersachsen,Frei
03811,51.296,13.0928,151.0,Oschatz Sachsen,Frei
03815,52.2553,8.0534,95.0,Osnabrück Niedersachsen,Frei
03821,51.0872,11.9293,244.0,Osterfeld Sachsen-Anhalt,Frei
03875,49.151,11.6897,549.0,Parsberg/Oberpfalz-Eglwang Bayern,Frei
03879,48.5781,13.4696,409.0,Passau-Oberhaus Bayern,Frei
03897,54.0893,10.8773,2.0,Pelzerhaken Schleswig-Holstein,Frei
03903,49.5114,6.3857,175.0,Perl-Besch Saarland,Frei
03904,49.5354,6.3789,152.0,Perl-Nennig Saarland,Frei
03927,47.9345,9.2869,630.0,Pfullendorf Baden-Württemberg,Frei
03946,50.4818,12.13,387.0,Plauen Sachsen,Frei
03975,49.4777,11.5357,522.0,Pommelsbrunn-Mittelburg Bayern,Frei
03987,52.3812,13.0622,81.0,Potsdam Brandenburg,Frei
03988,52.3822,13.0622,81.0,Potsdam (Säkularstation) Brandenburg,Frei
04024,54.3643,13.4771,40.0,Putbus Mecklenburg-Vorpommern,Frei
04026,54.5,11.2167,1.0,Puttgarden Schleswig-Holstein,Frei
04032,51.7953,11.132,142.0,Quedlinburg Sachsen-Anhalt,Frei
04036,51.3895,11.5412,206.0,Querfurt-Mühle Lodersleben Sachsen-Anhalt,Frei
04039,53.7331,9.8776,11.0,Quickborn Schleswig-Holstein,Frei
