"","named_location","location","State","latitude","longitude","Year","planting_doy","harvest_doy","min_flow_50_doy","max_flow_50_doy","mu","sd","fp","fst","N","h","badfit","ofs","outside_data","mu_025","mu_975","mu_16","mu_84","AIC_gau","AIC_lm","mod_for_cens","beta1_lm","y2","y3","opt_relation_to_data","cens","y_na","county_state"
"152","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2003",135,290,211,219,215.535581544724,8.32632482762541,21.3412292361525,204.864966926647,49508.053654204,2372.09768198276,FALSE,65.6525509473183,"in_range",213.95913294636,219.394690901065,214.903085485333,216.367594728967,653.296,654.8647,"gauss",0.0064,214.903085485333,216.367594728967,"opt_within","interval",215.535581544724,"Adams_ND"
"153","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2005",125,292,205,215,211.17677565869,8.43372715093317,21.6165124673088,200.368519425036,12068.7293521424,570.889515765122,FALSE,60.0973724580318,"in_range",205.51120561546,236.807297560855,208.804245063847,213.52671090219,848.0805,847.9393,"gauss",0.0292,208.804245063847,213.52671090219,"opt_within","interval",211.17677565869,"Adams_ND"
"154","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2009",147,313,223,232,228.393481684879,7.11276847530208,18.2307591497594,219.278102109999,37880.8489070723,2124.66809499052,FALSE,55.6848314143067,"in_range",226.569936478843,231.583734205913,227.715648330136,229.217832401201,617.8101,618.1336,"gauss",0.0078,227.715648330136,229.217832401201,"opt_within","interval",228.393481684879,"Adams_ND"
"155","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2011",157,252,223,235,232.618176854848,NA,NA,NA,NA,1626.6553917813,TRUE,0,"in_range",185.863091457591,241.337374802006,221.786323335882,230.449460090467,676.5426,674.639,"exclude",-0.0061,NA,NA,"unclear","interval",NA,"Adams_ND"
"156","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2013",135,299,209,216,214.58970979521,8.00846408037894,20.5265193596347,204.326450115393,38947.2631293337,1940.16103615661,FALSE,62.3242786391088,"in_range",212.534556561433,233.985526838847,213.263243297648,217.06661380565,487.3379,486.2772,"gauss",0.0315,213.263243297648,217.06661380565,"opt_within","interval",214.58970979521,"Adams_ND"
"157","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2014",142,310,210,221,227.744201263813,16.4120345895303,42.0657372439694,206.711332641828,64725.1290633352,1573.33269357572,FALSE,125.943103721584,"greater_than",215.985172236595,302.262500270321,217.598907503605,229.593017328813,491.9949,490.095,"gauss",0.0432,217.598907503605,275,"opt_after","interval",227.744201263813,"Adams_ND"
"158","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2015",139,293,236,246,257.259183139389,14.7280845821709,37.749599707509,238.384383285634,164179.591036745,4447.16216003147,FALSE,120.734520259241,"greater_than",245.556458195266,400.927709400904,247.312164232717,270.19325543961,710.1954,708.3718,"gauss",0.0688,247.312164232717,258,"opt_after","interval",257.259183139389,"Adams_ND"
"159","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2016",138,300,205,215,214.609402463124,10.4196705096674,26.7066901082462,201.256057409001,69166.3152502818,2648.19962467246,FALSE,82.7384055008335,"in_range",211.44397161871,259.074529459047,212.37382122373,219.718469715914,474.849,474.5778,"gauss",0.0366,212.37382122373,219.718469715914,"opt_within","interval",214.609402463124,"Adams_ND"
"160","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2017",151,300,213,231,224.919414325492,12.9111183234694,33.0925278007475,208.373150425118,64232.9142848552,1984.74095424014,FALSE,100.628853227473,"in_range",221.907220921536,243.025070442021,223.261243201071,228.179572516225,562.2958,566.1576,"gauss",0.0172,223.261243201071,228.179572516225,"opt_within","interval",224.919414325492,"Adams_ND"
"161","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2018",151,305,211,221,220.311965980696,8.01220389802676,20.5361048979575,210.043913531718,64760.2347042063,3224.53048387715,FALSE,64.4115124498549,"in_range",218.608379637489,231.572648289234,219.217805521544,222.653408551501,611.3933,613.9167,"gauss",0.0519,219.217805521544,222.653408551501,"opt_within","interval",220.311965980696,"Adams_ND"
"162","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2019",158,325,218,231,226.884515029982,10.0385241793556,25.7297727556211,214.019628652171,53098.5569523546,2110.19658050553,FALSE,78.5550860821172,"in_range",224.660806666201,235.149676340864,225.872855763283,228.469290836774,687.7201,689.3881,"gauss",0.0121,225.872855763283,228.469290836774,"opt_within","interval",226.884515029982,"Adams_ND"
"163","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2020",139,292,200,211,208.09865239929,7.36452315249768,18.8760323511457,198.660636223717,34829.3296131562,1886.7334507616,FALSE,57.2071390860169,"in_range",206.424513788161,215.048006092377,207.274494819344,209.426718231433,600.3257,610.7968,"gauss",0.0243,207.274494819344,209.426718231433,"opt_within","interval",208.09865239929,"Adams_ND"
"164","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2021",154,302,209,219,217.266567770613,5.47029696518755,14.02093527946,210.256100130883,46581.5097984255,3397.13435336109,FALSE,44.1183774719051,"in_range",216.608105677142,218.548334852835,216.898568020507,217.783813303488,763.6681,789.9809,"gauss",0.0626,216.898568020507,217.783813303488,"opt_within","interval",217.266567770613,"Adams_ND"
"165","Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2022",152,294,214,223,224.875639462274,10.6598745465585,27.3223578273022,211.214460548623,78101.3012002823,2922.91537457342,FALSE,85.1741283414542,"greater_than",220.746068246962,280.906273641161,221.728727203959,231.208907351621,415.5324,414.9497,"gauss",0.0486,221.728727203959,259,"opt_after","interval",224.875639462274,"Adams_ND"
"166","Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"1996",182,275,236,242,241.304935725134,8.04565250364284,20.6218371237426,230.994017163263,16994.2681919401,842.657833305232,FALSE,59.0643443697959,"in_range",237.606073876065,258.918781623946,238.934953816003,242.207523632461,240.8179,239.9931,"gauss",0.0377,238.934953816003,242.207523632461,"opt_within","interval",241.304935725134,"Reno_KS"
"167","Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"1998",180,299,228,234,231.660777340472,NA,NA,NA,NA,1598.50708965598,TRUE,0,"in_range",216.410380852001,243.090012270926,228.797049131695,232.728365882541,334.0039,332.0578,"exclude",-0.0025,NA,NA,"unclear","interval",NA,"Reno_KS"
"168","Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"1999",153,285,205,213,206.796512262783,9.42843074538828,24.1660403647624,194.713492080402,37926.0194076325,1604.75195476522,FALSE,72.449251941843,"in_range",189.888556960527,209.516441706785,204.531596621305,208.288843603561,395.505,394.3127,"gauss",-0.0206,204.531596621305,208.288843603561,"opt_within","interval",206.796512262783,"Reno_KS"
"169","Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2000",146,285,197,204,197.950574876979,5.3923459188184,13.8211387084395,191.040005522759,25496.5344652376,1886.3117750661,FALSE,41.8867733517298,"in_range",183.929536734523,199.343989894347,195.706953358096,198.886416234622,291.0654,291.4215,"gauss",-0.0747,195.706953358096,198.886416234622,"opt_within","interval",197.950574876979,"Reno_KS"
"170","Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2001",130,306,185,190,188.159787392645,NA,NA,NA,NA,583.036502982257,TRUE,0,"in_range",179.015344178926,191.002594526903,185.791481345752,187.691340116102,203.1022,201.2212,"exclude",-0.0178,NA,NA,"unclear","interval",NA,"Reno_KS"
"171","Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2002",150,271,202,206,204.268022684481,NA,NA,NA,NA,355.097349415211,TRUE,0,"in_range",NA,NA,NA,NA,209.6821,208.8703,"exclude",0.004,NA,NA,"unclear","interval",NA,"Reno_KS"
"172","Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2003",160,290,209,215,210.431480794479,NA,NA,NA,NA,464.229064164151,TRUE,0,"in_range",206.224699050947,235.62303922075,211.614120159987,215.53617079768,202.1355,200.6978,"exclude",0.0316,NA,NA,"unclear","interval",NA,"Reno_KS"
"173","Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2004",149,278,201,206,203.408271404916,NA,NA,NA,NA,2130.35518251375,TRUE,0,"in_range",192.468534468153,214.975246294609,201.941977592862,204.989889192883,156.9099,154.94,"exclude",1e-04,NA,NA,"unclear","interval",NA,"Reno_KS"
"174","Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2007",158,296,214,218,219.002733904477,NA,NA,NA,NA,267.553446320664,TRUE,0,"greater_than",204.698955312246,220.928385167907,214.096430490953,216.614550025199,137.4135,135.5574,"exclude",-0.0765,NA,NA,"unclear","interval",NA,"Reno_KS"
"175","Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2009",156,275,210,215,211.825548649957,5.24983849105119,13.4558774741259,205.097609912894,22123.630495826,1681.2044057752,FALSE,40.4674107123857,"in_range",204.650607475053,213.464284412698,210.888848258625,212.485273801459,394.8127,393.1131,"gauss",-0.0205,210.888848258625,212.485273801459,"opt_within","interval",211.825548649957,"Reno_KS"
"176","Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2010",155,280,206,211,204.829019942084,NA,NA,NA,NA,865.467217360446,TRUE,0,"less_than",204.256374358501,231.611158489968,208.021715051936,212.0016502067,286.5634,284.5868,"exclude",0.027,NA,NA,"unclear","interval",NA,"Reno_KS"
"177","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1978",138,287.464013547841,205,217,212.955823988363,NA,NA,NA,NA,1535.4941350523,TRUE,0,"in_range",NA,NA,NA,NA,317.7501,318.1972,"exclude",-0.0093,NA,NA,"unclear","interval",NA,"Cavalier_ND"
"178","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1979",153,289,219,228,200.836627952904,26.4803806829951,67.8719466410188,166.900654632395,211564.156041977,3187.3366124525,FALSE,212.72750974967,"less_than",147.549159085231,221.502653004597,205.018705200621,220.237368242587,487.7773,485.871,"gauss",-0.0315,193,220.237368242587,"opt_before","interval",200.836627952904,"Cavalier_ND"
"179","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1980",170,287.464013547841,233,242,240.478758725736,NA,NA,NA,NA,943.8657550775,TRUE,0,"in_range",206.917919928219,247.331409940055,233.033982863693,239.148994504774,481.0406,479.657,"exclude",-0.0086,NA,NA,"unclear","interval",NA,"Cavalier_ND"
"180","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1982",144,299,208,215,211.274261879463,10.5968718698389,27.1608754693352,197.693824144795,54951.2803550809,2068.76041959424,FALSE,82.81686826808,"in_range",201.015892698261,217.104704590773,209.770336639973,212.593108212494,499.3709,498.1169,"gauss",-0.0034,209.770336639973,212.593108212494,"opt_within","interval",211.274261879463,"Cavalier_ND"
"181","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1983",136,287.464013547841,205,215,208.391486209312,8.19270040731336,20.9987360660606,197.892118176282,24899.6612471377,1212.48515694397,FALSE,61.7467796540103,"in_range",188.472403422418,210.852466841681,205.835526601296,209.855287218475,466.6477,467.3285,"gauss",-0.0295,205.835526601296,209.855287218475,"opt_within","interval",208.391486209312,"Cavalier_ND"
"182","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1984",137,287.464013547841,213,223,210.286165751486,17.0156767939632,43.6129344682089,188.479698517382,74733.2764632954,1752.16443607554,FALSE,131.526731696476,"less_than",163.54234986282,217.312524149569,206.721418273672,216.215647132208,478.326,476.6827,"gauss",-0.0252,177,216.215647132208,"opt_before","interval",210.286165751486,"Cavalier_ND"
"183","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1985",135,287.464013547841,213,221,165.304546899651,38.0254400589634,97.4631244761739,116.572984661565,363252.193964204,3811.0448793279,FALSE,308.838844571171,"less_than",159.891907420537,216.657763075897,205.764516357301,215.585695350819,398.7207,396.7247,"gauss",-0.0356,175,215.585695350819,"opt_before","interval",165.304546899651,"Cavalier_ND"
"184","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1986",140,287.464013547841,207,214,210.77177575427,NA,NA,NA,NA,1990.93146911684,TRUE,0,"in_range",NA,NA,NA,NA,439.0464,437.3684,"exclude",-0.0031,NA,NA,"unclear","interval",NA,"Cavalier_ND"
"185","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1988",136,287.464013547841,200,208,204.784945184441,NA,NA,NA,NA,929.072324166393,TRUE,0,"in_range",NA,NA,NA,NA,236.1448,243.1975,"exclude",-0.0151,NA,NA,"unclear","interval",NA,"Cavalier_ND"
"186","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1989",135,269,202,210,201.030579861571,13.617396225923,34.9027909039455,183.579184409598,53454.430628907,1566.02863710905,FALSE,104.464499926876,"less_than",173.202357178152,206.902735583259,199.305799308388,205.323446758154,285.6681,283.9919,"gauss",-0.0258,175,205.323446758154,"opt_before","interval",201.030579861571,"Cavalier_ND"
"187","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1991",137,284,200,208,201.853091824846,11.3944081454576,29.2050431945308,187.250570227581,74750.436692847,2617.17057126266,FALSE,90.4107281936091,"in_range",179.060553829958,204.861925671024,199.532857511821,203.746742506291,285.4132,283.6938,"gauss",-0.0174,199.532857511821,203.746742506291,"opt_within","interval",201.853091824846,"Cavalier_ND"
"188","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1992",136,287.464013547841,215,226,216.465080037777,12.2790368477041,31.4724377911099,200.728861142223,77214.7186277805,2508.68340179967,FALSE,97.1675393099249,"in_range",187.273318382731,219.170656795322,212.242307767977,218.270583607213,374.3625,378.1855,"gauss",-0.0238,212.242307767977,218.270583607213,"opt_within","interval",216.465080037777,"Cavalier_ND"
"189","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1994",137,294,207,224,225.107657738671,32.8877804478179,84.2947730403764,182.960271218483,256900.312556517,3116.30627338178,FALSE,263.83140263892,"greater_than",216.44058069758,320.70749014352,218.315703500111,233.473281927461,733.4821,731.8153,"gauss",0.0085,218.315703500111,259,"opt_after","interval",225.107657738671,"Cavalier_ND"
"190","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1996",145,289,212,225,221.652647622126,33.3994393119031,85.6062074769627,178.849543883645,217313.036205783,2595.71298234332,FALSE,264.87446789592,"in_range",207.468986406202,247.854694278044,217.309793877069,223.826460078128,829.8162,827.8513,"gauss",0.0024,217.309793877069,223.826460078128,"opt_within","interval",221.652647622126,"Cavalier_ND"
"191","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1997",135,281,202,216,269.609310508591,51.7308667221577,132.591546469521,203.313537273831,704068.076013519,5429.68911213647,FALSE,429.076581708335,"greater_than",213.076348044737,463.813842240492,215.656194806292,249.811131250557,800.9263,798.9579,"gauss",0.0224,215.656194806292,246,"opt_after","interval",269.609310508591,"Cavalier_ND"
"192","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1998",139,272,207,218,213.297538781895,14.0422875097915,35.9918310840013,195.301623239894,105798.692580441,3005.74757866913,FALSE,112.396431301892,"in_range",210.285518082723,220.094564260517,212.250646282436,214.651501228691,995.3387,995.0539,"gauss",0.0025,212.250646282436,214.651501228691,"opt_within","interval",213.297538781895,"Cavalier_ND"
"193","Langdon_REC","Langdon","ND",48.7587,-98.3424,"1999",139,284,208,220,230.661853268135,22.4949242456605,57.6568107676669,201.833447884301,135115.146251303,2396.23587853007,FALSE,177.486570570473,"greater_than",216.482877595012,354.525790892804,217.953491433765,237.738268480077,1065.7381,1063.8235,"gauss",0.0319,217.953491433765,249,"opt_after","interval",230.661853268135,"Cavalier_ND"
"194","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2000",136,285,211,220,515.753588992695,134.235730728174,344.06002173343,343.72357812598,7723506.89235626,22953.8993501832,FALSE,1203.11423609569,"greater_than",215.262855852193,284.872454596376,217.191778381741,227.005581863646,550.8388,548.8389,"gauss",0.0166,217.191778381741,250,"opt_after","interval",515.753588992695,"Cavalier_ND"
"195","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2001",137,284,210,221,223.211648876546,17.2814565726239,44.2941554510745,201.064571151009,64614.0964950538,1491.61587702335,FALSE,132.133572079554,"greater_than",214.672745739815,289.89111881499,216.405546231483,226.410060878416,576.2098,574.4904,"gauss",0.0266,216.405546231483,249,"opt_after","interval",223.211648876546,"Cavalier_ND"
"196","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2002",134,287.464013547841,207,216,213.465732973364,9.86055833963139,25.273627954597,200.828918996065,60449.4991887564,2445.68920185391,FALSE,77.9025659083933,"in_range",211.724386508405,228.607159120412,212.389839954365,215.754854555031,498.226,499.993,"gauss",0.019,212.389839954365,215.754854555031,"opt_within","interval",213.465732973364,"Cavalier_ND"
"197","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2003",135,281,208,221,216.628418424591,11.721811213502,30.0442110233635,201.60631291291,66848.41193869,2275.13115629405,FALSE,92.177228801742,"in_range",213.910189611743,223.066547673472,215.584344345577,217.987320150241,599.9856,601.6609,"gauss",0.0046,215.584344345577,217.987320150241,"opt_within","interval",216.628418424591,"Cavalier_ND"
"198","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2005",132,297,204,216,211.389845702238,21.4542457117499,54.9894443589433,183.895123522766,138033.113289791,2566.72948220125,FALSE,170.021482608332,"in_range",200.164992077943,225.98124503146,209.423783583329,213.358736644425,882.2237,880.519,"gauss",8e-04,209.423783583329,213.358736644425,"opt_within","interval",211.389845702238,"Cavalier_ND"
"199","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2006",137,282,201,210,204.814161670372,11.0773879325441,28.3924876941934,190.617917823276,85235.8755325226,3069.69429652779,FALSE,88.7814227429924,"in_range",198.993711829009,206.183152674813,203.595280916249,205.529209332265,822.1836,823.7838,"gauss",-0.0071,203.595280916249,205.529209332265,"opt_within","interval",204.814161670372,"Cavalier_ND"
"200","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2007",136,292,206,216,213.658569541028,14.3306216509889,36.7308612241044,195.293138928976,101730.346059599,2832.0150535998,FALSE,114.277116226247,"in_range",211.354488157028,234.351272292698,212.208025005567,216.562641602168,854.7246,854.9464,"gauss",0.0114,212.208025005567,216.562641602168,"opt_within","interval",213.658569541028,"Cavalier_ND"
"201","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2008",136,299,215,229,220.42669228763,15.9348232576209,40.8425953849612,200.005394595149,81928.713353351,2051.15721756813,FALSE,124.464409739664,"in_range",205.093159023911,223.835999974619,218.159178536868,221.906314722186,821.1224,822.6453,"gauss",-0.0054,218.159178536868,221.906314722186,"opt_within","interval",220.42669228763,"Cavalier_ND"
"202","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2009",135,295,219,229,223.985487403583,4.77276257303261,12.2330826948852,217.86894605614,15748.3951035565,1316.36563921586,FALSE,36.1790008518928,"in_range",222.289643818051,224.956123555046,223.393732018661,224.44180187209,594.5144,603.5999,"gauss",-0.0247,223.393732018661,224.44180187209,"opt_within","interval",223.985487403583,"Cavalier_ND"
"203","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2011",153,286,220,230,224.35295589084,NA,NA,NA,NA,1731.33098900251,TRUE,0,"in_range",NA,NA,NA,NA,636.162,634.924,"exclude",0.0029,NA,NA,"unclear","interval",NA,"Cavalier_ND"
"204","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2012",137,276,211,218,204.342972194315,21.292756258082,54.5755302346091,177.05520707701,105426.735933898,1975.28126180397,FALSE,165.902860698873,"less_than",180.174651705329,215.752408363086,208.59974431432,214.44654716749,614.6318,612.668,"gauss",-0.0233,177,214.44654716749,"opt_before","interval",204.342972194315,"Cavalier_ND"
"205","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2013",137,294,216,225,220.70459484677,11.4882913155595,29.4456754417754,205.981757125882,102087.486302047,3545.08894900913,FALSE,92.8965628442213,"in_range",216.153865427652,224.243368310431,219.633171419758,221.677421619579,402.0183,402.2542,"gauss",-7e-04,219.633171419758,221.677421619579,"opt_within","interval",220.70459484677,"Cavalier_ND"
"206","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2014",143,289,213,222,313.536365494141,NA,NA,NA,NA,951.158153789387,TRUE,0,"greater_than",141.643531272464,216.920412480831,200.10619150513,215.502639232395,478.7112,476.7131,"linear",-0.0216,183,213,"opt_before","interval",NA,"Cavalier_ND"
"207","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2015",141,289,210,217,211.876340136332,NA,NA,NA,NA,2935.19288212057,TRUE,0,"in_range",NA,NA,NA,NA,540.727,539.4435,"exclude",0.0109,NA,NA,"unclear","interval",NA,"Cavalier_ND"
"208","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2016",139,294,205,218,199.86368940457,NA,NA,NA,NA,2707.33354014375,TRUE,0,"less_than",NA,NA,NA,NA,373.7942,371.9248,"exclude",0.0184,NA,NA,"unclear","interval",NA,"Cavalier_ND"
"209","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2017",138,291,206,222,219.724555818496,16.3587660749279,41.9292045474034,198.759953544794,133119.811980749,3246.40141652273,FALSE,131.565999582515,"in_range",216.633950695854,250.716418311224,217.745548820412,223.926608965261,605.033,604.9569,"gauss",0.0161,217.745548820412,223.926608965261,"opt_within","interval",219.724555818496,"Cavalier_ND"
"210","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2018",141,289,199,212,197.144707247205,29.6836189169678,76.0821765881389,159.103618953136,203780.058340501,2738.76582912959,FALSE,236.207947959753,"less_than",149.346494299181,207.172231095351,194.211285606134,205.069930981034,465.4567,463.5561,"gauss",-0.0103,181,205.069930981034,"opt_before","interval",197.144707247205,"Cavalier_ND"
"211","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2020",143,286,203,219,296.685459728207,80.1321911862209,205.387070130441,193.991924662986,1110895.23125029,5530.64967126816,FALSE,665.360144889954,"greater_than",214.067422781227,456.041754338615,216.427720598842,249.358731948623,598.146,596.1556,"gauss",0.0133,216.427720598842,251,"opt_after","interval",296.685459728207,"Cavalier_ND"
"212","Langdon_REC","Langdon","ND",48.7587,-98.3424,"2022",147,293,211,224,218.710329645923,16.9511944558762,43.4476595855583,196.986499853144,112523.06333899,2648.20320497537,FALSE,134.602617194335,"in_range",209.938552234012,233.900500469103,216.658086641044,221.090338755395,428.6367,427.9509,"gauss",0.0025,216.658086641044,221.090338755395,"opt_within","interval",218.710329645923,"Cavalier_ND"
"213","Minot_REC","Minot","ND",48.1821,-101.2973,"1978",135,286,202,213,177.742803547311,69.4200450624258,177.930734859857,88.7774361173826,335461.111813755,1927.82388447939,FALSE,540.020029767833,"less_than",167.665156060203,219.881188813878,200.578707356077,208.545685433295,345.6797,343.6839,"gauss",-0.0061,175,208.545685433295,"opt_before","interval",177.742803547311,"Ward_ND"
"214","Minot_REC","Minot","ND",48.1821,-101.2973,"1979",138,276,210,219,212.820281784943,7.96308679549393,20.4102126986656,202.615175435611,36554.8493219753,1831.35953716981,FALSE,61.7344748427788,"in_range",204.02148668593,217.725489723097,211.272843732436,214.152841869562,417.2539,423.9194,"gauss",-0.0103,211.272843732436,214.152841869562,"opt_within","interval",212.820281784943,"Ward_ND"
"215","Minot_REC","Minot","ND",48.1821,-101.2973,"1981",138,280,203,211,206.28063508945,NA,NA,NA,NA,1638.39270671803,TRUE,0,"in_range",NA,NA,NA,NA,509.2934,508.3983,"exclude",1e-04,NA,NA,"unclear","interval",NA,"Ward_ND"
"216","Minot_REC","Minot","ND",48.1821,-101.2973,"1982",146,287.965337954939,216,221,218.495305886277,4.10639067749433,10.5251028029612,213.232754484796,17324.7601782286,1683.12756279911,FALSE,31.6557904317364,"in_range",217.163254977018,220.594236668498,218.073311548014,218.985825127567,723.0011,728.4555,"gauss",0.0037,218.073311548014,218.985825127567,"opt_within","interval",218.495305886277,"Ward_ND"
"217","Minot_REC","Minot","ND",48.1821,-101.2973,"1984",150,279,215,226,220.198328872461,6.46616915355548,16.5734584036305,211.911599670646,25299.536863442,1560.9017781188,FALSE,49.5935159611584,"in_range",218.651831123398,222.245237487499,219.50241781724,220.999287707782,726.913,743.17,"gauss",9e-04,219.50241781724,220.999287707782,"opt_within","interval",220.198328872461,"Ward_ND"
"218","Minot_REC","Minot","ND",48.1821,-101.2973,"1985",145,294,216,231,148.830437749215,47.1727707689441,120.908676460034,88.3760995191986,820710.588501428,6940.78699192955,FALSE,396.816281025489,"less_than",108.502835533212,219.656581202612,191.898638474658,217.455267055613,541.8652,539.8977,"gauss",-0.0329,185,217.455267055613,"opt_before","interval",148.830437749215,"Ward_ND"
"219","Minot_REC","Minot","ND",48.1821,-101.2973,"1986",140,287.965337954939,198,220,214.570912101773,23.1881139258902,59.4335274075023,184.854148398022,162788.549750706,2800.7122730356,FALSE,184.78036405271,"in_range",207.924914743299,263.363422217585,210.826830512286,221.167489537878,577.8935,578.3079,"gauss",0.0098,210.826830512286,221.167489537878,"opt_within","interval",214.570912101773,"Ward_ND"
"220","Minot_REC","Minot","ND",48.1821,-101.2973,"1988",140,270,202,210,209.091144814297,8.26180277224382,21.1758525539796,198.503218537307,34406.1647589396,1661.38967573922,FALSE,63.6337315685198,"in_range",206.241590748148,238.848707970728,207.098092432494,212.453938257681,537.6815,536.8042,"gauss",0.0408,207.098092432494,212.453938257681,"opt_within","interval",209.091144814297,"Ward_ND"
"221","Minot_REC","Minot","ND",48.1821,-101.2973,"1990",141,274,206,216,213.387468650221,NA,NA,NA,NA,1043.14704323813,TRUE,0,"in_range",186.55774902263,228.434951438894,207.524301134295,213.874053489208,468.6592,467.0171,"exclude",-0.0053,NA,NA,"unclear","interval",NA,"Ward_ND"
"222","Minot_REC","Minot","ND",48.1821,-101.2973,"1992",142,280,219,230,223.934013725079,9.3117668852394,23.8670188595299,212.000504295314,39620.6636338016,1697.46065337432,FALSE,71.8245194530586,"in_range",218.059655364743,227.491319547598,222.729894056002,224.97126159295,700.3803,704.2574,"gauss",-0.0034,222.729894056002,224.97126159295,"opt_within","interval",223.934013725079,"Ward_ND"
"223","Minot_REC","Minot","ND",48.1821,-101.2973,"1995",150,277,213,223,218.052580674878,13.4316118364184,34.4266063534987,200.839277498128,120749.595746545,3586.47343828541,FALSE,108.687717735291,"in_range",212.763574132875,221.41135426708,216.881763029833,219.088086228999,1187.3045,1187.826,"gauss",-0.0013,216.881763029833,219.088086228999,"opt_within","interval",218.052580674878,"Ward_ND"
"224","Minot_REC","Minot","ND",48.1821,-101.2973,"1996",155,290,219,227,221.615112801359,NA,NA,NA,NA,2084.85334545619,TRUE,0,"in_range",NA,NA,NA,NA,778.6509,777.0987,"exclude",0.0026,NA,NA,"unclear","interval",NA,"Ward_ND"
"225","Minot_REC","Minot","ND",48.1821,-101.2973,"1997",147,273,207,218,211.365801945113,10.4306020489741,26.7347087708711,197.998447559678,42595.9040549951,1629.17797263023,FALSE,80.232043724318,"in_range",193.843163488849,214.59607986102,209.13632477692,212.869388521613,1240.1692,1240.2892,"gauss",-0.014,209.13632477692,212.869388521613,"opt_within","interval",211.365801945113,"Ward_ND"
"226","Minot_REC","Minot","ND",48.1821,-101.2973,"1998",141,275,209,220,215.674617455567,12.6694552641829,32.4731204568216,199.438057227156,80973.2037066028,2549.72560891759,FALSE,100.360902727398,"in_range",213.347572139951,227.863335617757,214.662734204078,217.417793296225,1451.0198,1450.4123,"gauss",0.0069,214.662734204078,217.417793296225,"opt_within","interval",215.674617455567,"Ward_ND"
"227","Minot_REC","Minot","ND",48.1821,-101.2973,"2000",146,285,208,227,204.778705707589,NA,NA,NA,NA,2405.7868171497,TRUE,0,"less_than",213.202091585826,321.106136794744,217.997967967288,232.655183936036,1646.2612,1644.311,"exclude",0.0031,NA,NA,"unclear","interval",NA,"Ward_ND"
